Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/13 14:47:29.84,IMU,-32.71,-3.91,-980.96,-1.92,-0.75,0.56,15.75,45.45,-34.65,28.0
2026/04/13 14:47:29.95,IMU,-47.85,2.44,-974.12,-0.81,-0.26,-0.17,14.70,44.40,-34.95,27.8
2026/04/13 14:47:30.05,IMU,-26.86,-3.91,-982.42,-3.12,-1.20,0.09,16.35,46.05,-35.85,28.1
2026/04/13 14:47:30.15,IMU,-27.83,-12.70,-978.03,0.59,-1.06,1.45,15.15,44.40,-34.65,28.3
2026/04/13 14:47:30.25,IMU,-21.48,-16.60,-976.07,-0.99,-0.70,-2.95,15.30,44.85,-34.50,28.3
2026/04/13 14:47:30.35,IMU,-27.34,-10.25,-978.52,0.63,-1.44,1.02,15.15,44.40,-33.90,28.2
2026/04/13 14:47:30.45,IMU,-37.60,-4.88,-982.91,-0.69,-0.93,-0.45,14.25,45.60,-34.05,28.3
2026/04/13 14:47:30.55,IMU,-26.37,7.32,-972.17,2.01,-0.73,-3.51,14.70,45.90,-35.25,28.2
2026/04/13 14:47:30.65,IMU,-41.02,3.42,-974.61,0.25,-0.88,-0.06,16.50,45.45,-33.90,28.2
2026/04/13 14:47:30.75,IMU,-41.02,1.95,-979.49,-1.26,1.16,1.60,14.55,45.60,-33.75,28.2
2026/04/13 14:47:30.85,IMU,-31.74,4.39,-976.56,-1.47,0.24,0.00,14.85,45.60,-35.10,28.0
2026/04/13 14:47:30.95,IMU,-39.06,7.81,-978.52,-0.47,-0.44,-0.13,14.40,43.95,-34.65,28.0
2026/04/13 14:47:31.05,IMU,-35.64,-5.86,-983.89,0.19,0.25,0.53,15.30,45.30,-33.30,28.3
2026/04/13 14:47:31.15,IMU,-34.18,6.84,-975.59,-0.38,-3.70,-0.38,14.40,44.40,-34.20,28.1
2026/04/13 14:47:31.26,IMU,-36.62,-11.72,-979.00,-0.15,-1.97,-0.89,16.05,45.30,-34.80,27.8
2026/04/13 14:47:31.36,IMU,-37.11,1.95,-976.56,-0.37,1.21,2.85,16.05,44.55,-35.10,28.1
2026/04/13 14:47:31.46,IMU,-39.55,-0.98,-979.00,0.69,0.15,-2.00,15.60,44.55,-34.50,28.2
2026/04/13 14:47:31.56,IMU,-47.85,-0.98,-978.52,-0.60,-0.31,0.92,14.70,45.15,-33.60,28.0
2026/04/13 14:47:31.66,IMU,-18.55,7.32,-975.10,0.61,1.51,0.70,14.25,43.50,-34.80,28.0
2026/04/13 14:47:31.76,IMU,-26.37,7.32,-982.91,-1.28,-3.02,-0.06,13.65,44.40,-34.95,28.4
2026/04/13 14:47:31.86,IMU,-33.69,-5.86,-987.79,-1.47,1.09,2.55,16.35,45.30,-33.75,28.4
2026/04/13 14:47:31.96,IMU,-34.18,-1.95,-984.86,-1.02,-0.74,3.37,14.40,45.45,-33.90,28.0
2026/04/13 14:47:32.06,IMU,-37.60,1.95,-984.38,-0.97,-2.56,0.50,15.60,45.60,-35.10,28.3
2026/04/13 14:47:32.16,IMU,-30.76,-12.21,-977.54,-2.18,1.47,-1.23,15.60,44.85,-34.50,28.3
2026/04/13 14:47:32.26,IMU,-43.95,4.39,-973.63,-0.96,-0.15,4.82,14.40,45.45,-35.25,28.4
2026/04/13 14:47:32.36,IMU,-37.60,3.91,-988.28,0.97,-0.64,-0.28,14.40,44.40,-33.60,28.1
2026/04/13 14:47:32.46,IMU,-37.11,-7.81,-972.66,-0.07,0.42,-1.07,16.05,44.55,-34.50,28.3
2026/04/13 14:47:32.57,IMU,-37.11,16.60,-978.03,-1.93,-0.41,0.70,15.15,45.15,-35.70,28.1
2026/04/13 14:47:32.67,IMU,-32.71,-6.84,-976.56,-1.95,-1.39,0.30,14.70,45.90,-33.90,28.0
2026/04/13 14:47:32.77,IMU,-23.44,-7.81,-965.33,-1.17,-1.53,-0.90,14.25,45.30,-34.80,28.2
